t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2023-12-22","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","2400","2800","2500"
"2023-12-15","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","2600","3000","2800"
"2023-12-14","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","2500","3000","2500"
"2023-12-13","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","2500","3000","2500"
"2023-12-12","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","2500","3500","3000"
"2023-12-11","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3000","3500","3200"
"2023-07-28","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","9500","10500","10000"
"2023-07-19","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","8000","10000","8000"
"2023-07-15","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","7800","8200","8000"
"2023-07-13","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","7500","8000","8000"
"2023-07-11","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","7500","8000","8000"
"2023-07-05","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","4300","4700","4500"
"2023-07-04","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","4800","5200","5000"
"2023-06-30","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3800","4200","4000"
"2023-06-07","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","5500","5500","5500"
"2023-06-01","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3900","5500","4500"
"2023-05-30","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3900","4500","4000"
"2023-05-26","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3500","4200","4000"
"2023-05-24","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3200","4000","3500"
"2023-05-22","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3200","3600","3500"
"2023-05-18","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","2000","3000","2000"
"2023-05-17","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3000","4500","4000"
"2023-05-16","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3000","4500","4000"
"2023-05-12","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3000","3600","3500"
"2023-05-10","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","2900","3100","3000"
"2023-04-28","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3300","3500","3400"
"2023-04-27","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3300","3500","3400"
"2023-04-26","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3400","3600","3500"
"2023-04-25","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3100","3500","3300"
"2023-04-24","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","3100","3300","3200"
"2022-05-27","Carrot","1880","Goalpara","18","Assam","302","Goalpara","Carrot","3000","4000","3500"
"2022-05-24","Carrot","403","Howly","18","Assam","303","Barpeta","Carrot","5000","6500","6000"
"2022-05-23","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","8000","8000","8000"
"2022-05-21","Carrot","1880","Goalpara","18","Assam","302","Goalpara","Carrot","3000","5000","4000"
"2022-05-21","Carrot","403","Howly","18","Assam","303","Barpeta","Carrot","3000","3500","3200"
"2022-05-20","Carrot","403","Howly","18","Assam","303","Barpeta","Carrot","6500","7000","6800"
"2022-05-12","Carrot","403","Howly","18","Assam","303","Barpeta","Carrot","3000","6000","4500"
"2022-04-30","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","2900","3200","3000"
"2022-04-29","Carrot","1887","Karimganj","18","Assam","317","Karimganj","Carrot","4200","4300","4200"
"2022-04-29","Carrot","409","Jorhat","18","Assam","312","Jorhat","Carrot","2000","2200","2100"
"2022-04-28","Carrot","409","Jorhat","18","Assam","312","Jorhat","Carrot","4000","4500","4200"
"2022-04-19","Carrot","409","Jorhat","18","Assam","312","Jorhat","Carrot","3500","4000","3750"
"2022-04-18","Carrot","1887","Karimganj","18","Assam","317","Karimganj","Carrot","3800","4200","4100"
"2022-04-13","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","1200","1400","1300"
"2022-04-12","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","1200","1400","1300"
"2022-04-11","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","1300","1500","1400"
"2022-04-08","Carrot","1886","Hailakandi","18","Assam","318","Hailakandi","Carrot","2200","2600","2500"
"2022-04-08","Carrot","409","Jorhat","18","Assam","312","Jorhat","Carrot","2500","3000","2750"
"2022-04-07","Carrot","403","Howly","18","Assam","303","Barpeta","Carrot","900","1000","900"
"2022-04-07","Carrot","1886","Hailakandi","18","Assam","318","Hailakandi","Carrot","1700","2000","1850"
"2022-04-07","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","1200","1600","1400"
"2022-04-06","Carrot","409","Jorhat","18","Assam","312","Jorhat","Carrot","2200","2500","2350"
"2022-04-05","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","1400","1600","1500"
"2022-04-04","Carrot","1880","Goalpara","18","Assam","302","Goalpara","Carrot","2000","3000","2500"
"2022-04-04","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","900","1100","1000"
"2022-04-04","Carrot","409","Jorhat","18","Assam","312","Jorhat","Carrot","2000","4000","3000"
"2022-04-02","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","1400","1600","1500"
"2022-04-02","Carrot","1886","Hailakandi","18","Assam","318","Hailakandi","Carrot","2000","2200","2100"
"2022-03-31","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","900","1000","1000"
"2022-03-31","Carrot","409","Jorhat","18","Assam","312","Jorhat","Carrot","1800","2000","1900"
"2022-03-30","Carrot","1886","Hailakandi","18","Assam","318","Hailakandi","Carrot","1500","1800","1700"
"2022-03-29","Carrot","1887","Karimganj","18","Assam","317","Karimganj","Carrot","2100","2400","2200"
"2022-03-29","Carrot","403","Howly","18","Assam","303","Barpeta","Carrot","700","800","700"
"2022-03-28","Carrot","409","Jorhat","18","Assam","312","Jorhat","Carrot","1600","1800","1700"
"2022-03-28","Carrot","403","Howly","18","Assam","303","Barpeta","Carrot","700","900","800"
"2022-03-28","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","1000","1200","1100"
"2022-03-24","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","700","900","800"
"2022-03-23","Carrot","408","Golaghat","18","Assam","313","Golaghat","Carrot","2000","2500","2200"
"2022-03-23","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","800","800","800"
"2022-03-22","Carrot","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Carrot","800","800","800"
"2022-03-17","Carrot","405","Cachar","18","Assam","316","Cachar","Carrot","1500","1700","1600"
"2022-03-17","Carrot","1886","Hailakandi","18","Assam","318","Hailakandi","Carrot","1400","1600","1500"
"2022-03-16","Carrot","409","Jorhat","18","Assam","312","Jorhat","Carrot","1800","2000","1900"
"2022-03-16","Carrot","403","Howly","18","Assam","303","Barpeta","Carrot","700","800","700"
"2022-03-16","Carrot","1886","Hailakandi","18","Assam","318","Hailakandi","Carrot","2200","2600","2500"
