t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2023-07-28","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2300","2500","2400"
"2023-07-28","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Medium","2500","2700","2600"
"2023-07-28","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","2600","2800","2700"
"2023-07-19","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2200","2400","2300"
"2023-07-19","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","2200","2400","2300"
"2023-07-15","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","2400","2600","2500"
"2023-07-15","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2350","2500","2400"
"2023-07-13","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","2400","2500","2500"
"2023-07-13","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2500","2600","2500"
"2023-07-11","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","2500","2600","2500"
"2023-07-11","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2400","2500","2400"
"2023-07-05","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","2450","2550","2500"
"2023-07-05","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2000","2200","2100"
"2023-07-04","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2000","2200","2100"
"2023-07-04","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","2400","2600","2500"
"2023-06-30","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","1800","2000","1900"
"2023-06-30","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","2300","2500","2400"
"2023-06-07","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2000","2000","2000"
"2023-06-07","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Medium","1650","2000","1700"
"2023-06-07","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","2000","2000","2000"
"2023-06-03","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2150","2300","2200"
"2023-06-01","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","1650","2000","1700"
"2023-06-01","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","1900","2200","2000"
"2023-05-30","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","1650","2000","1700"
"2023-05-30","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Medium","1600","1600","1600"
"2023-05-30","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","1850","2400","1900"
"2023-05-26","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","1700","1900","1800"
"2023-05-26","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2000","2200","2100"
"2023-05-26","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Medium","1550","1700","1600"
"2023-05-24","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","1700","1900","1800"
"2023-05-24","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2000","2200","2100"
"2023-05-22","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2000","2200","2100"
"2023-05-22","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Medium","1600","1800","1700"
"2023-05-22","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Onion","1700","1900","1800"
"2023-05-18","Onion","8207","Pamohi(Garchuk)","18","Assam","322","Kamrup Metropolitan","Nasik","2050","2200","2100"
